filename,width,height,class,xmin,ymin,xmax,ymax
Photo_6554499_DJI_899_jpg_8450936_0_2021113173216_photo_original.jpg,3000,4000,MConstrucción,2125,569,2161,638
2020-10-26_11-51-47_GPS.jpg,4000,6000,Vehiculo,4689,1379,4811,1463
2020-10-26_11-15-44_GPS.jpg,4000,6000,Vehiculo,1182,3347,1218,3383
2021-01-13_11_12_44-5027540-DJI_0881.jpg,3000,4000,Cilindro,2008,0,2055,35
2020-10-19_12-55-58_GPS.jpg,4000,6000,Camion,5530,1568,5575,1600
2021-01-13_09_15_50-3824916-DJI_0030.jpg,2250,4000,Animal,1088,129,1151,179
Photo_1080623958_DJI_854_jpg_7721683_0_202111310566_photo_original.jpg,3000,4000,Animal,640,2389,674,2423
2020-10-19_13-00-33_GPS.jpg,4000,6000,Vehiculo,5779,3047,5814,3070
2020-10-19_13-49-42_GPS.jpg,4000,6000,Camion,593,1046,709,1098
2020-10-19_13-54-22_GPS.jpg,4000,6000,Vehiculo,5056,1844,5104,1912
2020-10-26_12-17-22_GPS.jpg,4000,6000,Vehiculo,2632,1097,2710,1211
2020-10-19_12-56-04_GPS.jpg,4000,6000,Vehiculo,5905,1158,5930,1186
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,0,2868,28,2905
org_eca193101893cd40_1610537286000.jpg,3078,5472,Vehiculo,1294,2962,1410,3077
2020-10-19_13-09-18_GPS.jpg,4000,6000,Vehiculo,573,1992,612,2012
2020-10-26_12-51-29_GPS.jpg,4000,6000,Vehiculo,4128,295,4176,337
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2127,428,2162,465
2020-10-19_14-01-03_GPS.jpg,4000,6000,Maquinaria,2495,-9,2573,53
2020-08-21_11_35_18-5398340-DJI_0713.jpg,3000,4000,Cilindro,2123,1648,2153,1716
Photo_1080623776_DJI_672_jpg_8117726_0_202111391310_photo_original.jpg,3000,4000,Poste,1217,1744,1305,1761
2020-08-21_11_49_32-5124062-DJI_0754.jpg,3000,4000,Tuberia,420,1231,530,1694
2020-10-19_14-09-34_GPS.jpg,4000,6000,Vehiculo,433,130,479,170
2021-01-13_11_12_44-5027540-DJI_0881.jpg,3000,4000,Cilindro,228,886,301,948
2020-10-19_12-56-04_GPS.jpg,4000,6000,Vehiculo,4847,3612,4874,3644
2020-10-26_12-17-22_GPS.jpg,4000,6000,Vehiculo,2170,548,2230,652
2020-10-26_12-53-27_GPS.jpg,4000,6000,Vehiculo,2482,1955,2522,2009
DJI_0342.JPG,3000,4000,Estructura,2397,798,2448,871
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,2287,2089,2326,2126
Photo_6554404_DJI_804_jpg_8141782_0_20211131634_photo_original.jpg,3000,4000,PalletCaja,845,2500,907,2535
org_f5c6b7fab3020cb7_1610539164000.jpg,3078,5472,Estructura,2155,619,2483,712
2020-10-19_13-52-55_GPS.jpg,4000,6000,Poste,2076,2700,2127,2743
org_88a73edb101e99fc_1610537470000.jpg,3078,5472,Vehiculo,1383,1999,1522,2114
2020-10-19_12-55-58_GPS.jpg,4000,6000,Poste,4815,195,4845,226
Photo_6554398_DJI_798_jpg_5445568_0_202111316222_photo_original.jpg,3000,4000,MConstrucción,2412,2006,2461,2051
2020-10-26_12-24-48_GPS.jpg,4000,6000,Vehiculo,2333,1024,2385,1080
2020-10-19_13-37-17_GPS.jpg,4000,6000,Animal,1887,3040,1906,3057
2020-10-26_12-20-13_GPS.jpg,4000,6000,Vehiculo,3218,3315,3258,3373
2020-10-26_11-15-53_GPS.jpg,4000,6000,Camion,308,511,412,597
2020-10-19_13-52-55_GPS.jpg,4000,6000,Vehiculo,354,2452,433,2487
2020-10-19_12-56-04_GPS.jpg,4000,6000,Chasis,5872,3259,5902,3279
2020-10-19_13-49-42_GPS.jpg,4000,6000,Vehiculo,562,1137,641,1168
2020-10-26_12-22-30_GPS.jpg,4000,6000,Camion,1826,3910,1916,3992
2020-10-26_11-17-08_GPS.jpg,4000,6000,Vehiculo,4613,804,4647,836
2020-10-26_12-58-01_GPS.jpg,4000,6000,Camion,4068,2033,4166,2105
2021-01-13_10_03_48-5065772-DJI_0038.jpg,3000,4000,Poste,1904,2395,2015,2479
2020-10-19_13-52-10_GPS.jpg,4000,6000,Pickup,254,449,304,519
2020-08-19_13_44_36-5169178-DJI_0585.jpg,3000,4000,Escombro,2370,1432,2501,1578
Photo_6554429_DJI_829_jpg_7642470_0_2021113163552_photo_original.jpg,3000,4000,PalletCaja,1555,587,1595,626
2021-01-13_11_30_22-5281567-DJI_0072.jpg,3000,4000,Animal,217,620,281,670
2020-10-19_12-56-36_GPS.jpg,4000,6000,Vehiculo,5782,1338,5807,1356
2020-10-19_12-54-52_GPS.jpg,4000,6000,Vehiculo,5181,977,5209,1007
2020-10-19_13-57-02_GPS.jpg,4000,6000,Vehiculo,698,3801,784,3887
2020-10-26_12-23-01_GPS.jpg,4000,6000,Vehiculo,3347,121,3399,153
2020-10-26_11-33-53_GPS.jpg,4000,6000,Vehiculo,1291,3688,1327,3730
org_1cd8ae8c1a546cc6_1610537242000.jpg,3078,5472,Tuberia,5263,1775,5467,1857
org_ca594e43f1295aeb_1597843158000.jpg,3000,4000,PalletCaja,2964,2948,3016,2992
2020-10-19_13-40-25_GPS.jpg,4000,6000,Vehiculo,1468,906,1514,963
Photo_6554471_DJI_871_jpg_8157035_0_2021113164046_photo_original.jpg,3000,4000,Animal,2299,973,2368,1029
2020-10-19_12-45-24_GPS.jpg,4000,6000,Camion,3895,2466,3952,2567
2020-10-19_12-56-28_GPS.jpg,4000,6000,Camion,3076,2128,3129,2178
Photo_6554223_DJI_623_jpg_7975013_0_202111311344_photo_original.jpg,3000,4000,Piscina,644,2363,872,2600
2020-10-19_13-51-58_GPS.jpg,4000,6000,Vehiculo,4668,3530,4744,3585
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2495,1302,2532,1334
2020-10-26_12-17-43_GPS.jpg,4000,6000,Camion,987,2132,1183,2238
2020-10-19_13-13-56_GPS.jpg,4000,6000,Entrada,811,361,826,384
2020-10-19_13-29-33_GPS.jpg,4000,6000,Poste,409,3590,439,3622
2021-01-13_11_25_20-4989780-DJI_0906.jpg,3000,4000,Troncos,1496,1168,1603,1294
2020-10-19_14-01-08_GPS.jpg,4000,6000,Vehiculo,3120,2434,3168,2478
2020-10-26_12-11-16_GPS.jpg,4000,6000,Vehiculo,144,3759,224,3823
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,2638,2058,2663,2081
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,1826,1900,1863,1936
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,PalletCaja,2975,2062,3007,2094
2020-10-26_12-17-22_GPS.jpg,4000,6000,Vehiculo,2420,1602,2494,1666
2020-10-19_14-01-34_GPS.jpg,4000,6000,Vehiculo,3142,2850,3192,2890
2020-10-19_14-00-54_GPS.jpg,4000,6000,Vehiculo,2609,1328,2657,1370
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,Maquinaria,2197,1074,2228,1101
2020-10-19_13-40-22_GPS.jpg,4000,6000,Poste,2535,3039,2586,3082
2021-01-13_11_12_44-5027540-DJI_0881.jpg,3000,4000,Poste,2209,236,2255,327
2020-10-19_12-56-36_GPS.jpg,4000,6000,Poste,5579,1294,5616,1305
2020-10-26_12-17-39_GPS.jpg,4000,6000,Vehiculo,3186,2087,3262,2193
2020-10-19_12-56-04_GPS.jpg,4000,6000,Vehiculo,4865,1667,4893,1705
2020-10-26_12-17-32_GPS.jpg,4000,6000,Vehiculo,5446,2848,5510,2896
org_fe576a79a7767b43_1610541060000.jpg,3078,5472,SAdvertencia,3232,2659,3270,2715
2021-01-13_09_14_02-3616586-DJI_0013.jpg,2250,4000,Tuberia,1802,2061,1900,2097
DJI_0309.JPG,3000,4000,Piscina,2850,2098,3097,2302
DJI_0682.JPG,3000,4000,Animal,3915,1369,3968,1398
Photo_6554128_DJI_528_jpg_7292700_0_20211139150_photo_original.jpg,3000,4000,PalletCaja,822,2662,877,2715
2020-10-19_13-52-10_GPS.jpg,4000,6000,Pickup,1349,951,1392,1029
2020-10-19_13-51-58_GPS.jpg,4000,6000,Vehiculo,2401,2383,2442,2467
2020-10-26_12-13-20_GPS.jpg,4000,6000,Camion,232,3125,444,3361
2020-10-23_11_39_24-3945197-DJI_0139.jpg,2250,4000,PalletCaja,1746,327,1801,403
2020-10-19_12-56-12_GPS.jpg,4000,6000,Poste,730,2041,762,2061
2020-10-26_12-17-22_GPS.jpg,4000,6000,Vehiculo,2583,1099,2653,1213
org_b4af479da6d6fa88_1610540940000.jpg,3078,5472,Vehiculo,3960,869,4056,982
2020-10-26_11-48-15_GPS.jpg,4000,6000,Vehiculo,4881,2046,4915,2096
2020-10-26_11-16-08_GPS.jpg,4000,6000,Vehiculo,2468,2890,2500,2940
2020-10-19_12-56-36_GPS.jpg,4000,6000,Vehiculo,5853,3000,5868,3012
Photo_1080688669_DJI_29_jpg_6278630_0_202111312162_photo_original.jpg,3000,4000,Cilindro,3409,1903,3471,1975
org_0cbf2c4fe0e1ad93_1610537252000.jpg,3078,5472,MConstrucción,1093,2465,1215,2503
2020-10-26_12-21-07_GPS.jpg,4000,6000,Camion,3335,1005,3401,1131
2020-10-19_13-57-02_GPS.jpg,4000,6000,Vehiculo,1764,2400,1802,2474
org_8c4776b02af69f3b_1610537546000.jpg,3078,5472,Estructura,2461,1117,2584,1385
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2473,1768,2508,1804
2020-10-19_13-57-02_GPS.jpg,4000,6000,Camion,2014,3142,2196,3582
2020-10-19_13-26-57_GPS.jpg,4000,6000,Pickup,2086,1974,2115,2025
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,2663,2123,2702,2159
Photo_6554489_DJI_889_jpg_7815007_0_202111317316_photo_original.jpg,3000,4000,Tuberia,2242,224,2254,345
2020-10-19_13-37-17_GPS.jpg,4000,6000,Vehiculo,4079,1790,4111,1822
2020-10-19_13-08-10_GPS.jpg,4000,6000,Vehiculo,1435,3530,1471,3567
2020-10-19_13-04-06_GPS.jpg,4000,6000,Vehiculo,273,372,298,410
2020-08-19_13_32_18-5049000-DJI_0564.jpg,3000,4000,Vehiculo,1330,1333,1391,1380
2020-10-26_11-17-31_GPS.jpg,4000,6000,Vehiculo,1539,1350,1567,1380
org_1cd8ae8c1a546cc6_1610537242000.jpg,3078,5472,Tuberia,4931,1835,5061,1873
2020-08-21_14_09_44-3755542-DJI_0257.jpg,2250,4000,Piscina,679,841,731,889
2020-10-26_12-11-16_GPS.jpg,4000,6000,Vehiculo,243,2940,305,3036
Photo_6554489_DJI_889_jpg_7815007_0_202111317316_photo_original.jpg,3000,4000,Tuberia,2142,652,2379,679
Photo_6554164_DJI_564_jpg_9129535_0_20211139824_photo_original.jpg,3000,4000,Vehiculo,794,1965,847,2073
2020-08-21_11_35_28-4956380-DJI_0714.jpg,3000,4000,Cilindro,1651,2461,1690,2499
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2325,2453,2362,2492
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,PalletCaja,2716,2554,2749,2590
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,1457,893,1477,930
org_6b05575e8445fbee_1610539230000.jpg,3078,5472,Escombro,1154,37,1322,198
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,3681,3796,3708,3816
DJI_0437.JPG,3000,4000,PalletCaja,763,2624,809,2700
2020-10-19_12-45-24_GPS.jpg,4000,6000,Poste,4577,3345,4605,3364
2020-10-19_13-58-58_GPS.jpg,4000,6000,Camion,4614,475,4692,575
org_1877c00715c2ba37_1610539100000.jpg,3078,5472,Escombro,4558,1741,4713,2012
2020-10-26_12-13-25_GPS.jpg,4000,6000,Camion,4307,2518,4403,2708
2020-10-26_12-04-29_GPS.jpg,4000,6000,Vehiculo,1607,1367,1675,1443
DJI_0342.JPG,3000,4000,Estructura,3010,1693,3201,1778
2021-01-13_12_28_54-5106470-DJI_0738.jpg,3000,4000,Piscina,3233,1783,3341,1969
2020-10-19_14-36-18_GPS.jpg,4000,6000,Vehiculo,4535,1116,4609,1192
2020-10-19_14-03-46_GPS.jpg,4000,6000,Vehiculo,766,3844,818,3888
Photo_1080623641_DJI_537_jpg_8507103_0_20211138236_photo_original.jpg,3000,4000,Basural,113,1461,239,1554
DJI_0459.JPG,3000,4000,Animal,2700,1689,2751,1733
Photo_1080623809_DJI_705_jpg_7689175_0_202111395214_photo_original.jpg,3000,4000,Troncos,8,2562,78,2700
2020-08-19_13_32_18-5049000-DJI_0564.jpg,3000,4000,Camion,616,2001,766,2069
2020-10-19_14-31-54_GPS.jpg,4000,6000,Vehiculo,296,104,342,158
2020-08-21_10_23_14-3522655-DJI_0086.jpg,2250,4000,Camion,3344,1429,3470,1499
Photo_1080623956_DJI_852_jpg_7765054_0_2021113105552_photo_original.jpg,3000,4000,Animal,305,939,337,971
org_c5797162b0ba1713_1597843144000.jpg,3000,4000,PalletCaja,3515,686,3561,731
2020-10-19_13-29-40_GPS.jpg,4000,6000,Vehiculo,1910,2267,1946,2311
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,5477,1702,5567,1764
2020-10-19_12-56-04_GPS.jpg,4000,6000,Camion,4585,1366,4624,1477
2020-10-26_11-17-16_GPS.jpg,4000,6000,Vehiculo,4928,930,4982,968
2020-10-19_13-00-26_GPS.jpg,4000,6000,Poste,5059,2628,5079,2652
2021-01-13_10_19_56-5050082-DJI_0066.jpg,3000,4000,Juegos,3052,190,3164,287
org_d30c69179c00e5df_1610540924000.jpg,3078,5472,Basural,597,2908,697,3014
2020-10-26_11-17-31_GPS.jpg,4000,6000,Vehiculo,4387,1658,4419,1700
Photo_6554191_DJI_591_jpg_9184083_0_202111310422_photo_original.jpg,3000,4000,Escombro,830,2042,958,2146
2020-10-26_12-10-38_GPS.jpg,4000,6000,Vehiculo,1255,2728,1377,2800
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,5751,2251,5779,2269
2020-10-26_11-17-16_GPS.jpg,4000,6000,Camion,4255,3819,4367,3897
2021-01-13_10_19_42-5056871-DJI_0064.jpg,3000,4000,Troncos,909,598,1037,716
DJI_0682.JPG,3000,4000,Animal,3921,1341,3977,1368
2021-01-13_10_18_40-5172138-DJI_0056.jpg,3000,4000,Pickup,950,1090,1053,1229
2020-10-19_13-26-57_GPS.jpg,4000,6000,Camion,1763,2081,1799,2161
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,Estructura,1730,958,1768,1095
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,5063,3448,5137,3524
org_f283eafbcd31d872_1610537416000.jpg,3078,5472,Pickup,3304,1429,3406,1634
2020-10-26_12-17-35_GPS.jpg,4000,6000,Vehiculo,1139,3962,1187,3994
2020-10-19_13-13-56_GPS.jpg,4000,6000,Entrada,5334,2934,5374,2964
2020-08-19_13_44_34-5150322-DJI_0584.jpg,3000,4000,Vehiculo,263,1078,378,1191
Photo_1080623879_DJI_775_jpg_8851088_0_2021113102626_photo_original.jpg,3000,4000,Persona,2960,1666,2986,1688
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,MConstrucción,1349,1523,1388,1607
2020-10-26_12-17-43_GPS.jpg,4000,6000,Vehiculo,-14,925,60,943
2020-10-26_12-20-13_GPS.jpg,4000,6000,Camion,4178,739,4286,965
DJI_0683.JPG,3000,4000,Animal,2182,1318,2225,1389
Photo_6554511_DJI_911_jpg_9121519_0_2021113173340_photo_original.jpg,3000,4000,Poste,1257,1795,1325,1838
2020-10-19_12-58-00_GPS.jpg,4000,6000,Vehiculo,993,75,1016,106
2020-10-19_13-51-56_GPS.jpg,4000,6000,Vehiculo,5200,843,5279,890
Photo_6554401_DJI_801_jpg_9925619_0_202111316242_photo_original.jpg,3000,4000,PalletCaja,758,2754,802,2789
org_23aad7bb4cfa95ae_1610539170000.jpg,3078,5472,Pickup,5348,1933,5459,2150
Photo_6554257_DJI_657_jpg_8458179_0_202111314136_photo_original.jpg,3000,4000,Pickup,2835,2575,2964,2653
2020-10-19_13-10-06_GPS.jpg,4000,6000,Vehiculo,1646,754,1688,792
2020-10-19_14-09-34_GPS.jpg,4000,6000,Vehiculo,2501,3822,2545,3868
Photo_1080623899_DJI_795_jpg_7669392_0_2021113102846_photo_original.jpg,3000,4000,Animal,1005,1271,1079,1316
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,PalletCaja,1532,583,1563,614
2021-01-13_15_04_14-5697860-DJI_0052.jpg,3000,4000,Tuberia,2274,1821,2410,1875
2020-10-19_13-52-55_GPS.jpg,4000,6000,Poste,2217,2430,2268,2459
Photo_6554430_DJI_830_jpg_7848930_0_202111316360_photo_original.jpg,3000,4000,Poste,3763,2764,3971,2886
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,PalletCaja,3679,2553,3720,2589
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,2857,2903,2891,2941
Photo_6554323_DJI_723_jpg_8479148_0_2021113142050_photo_original.jpg,3000,4000,Animal,1148,936,1202,974
2020-10-19_14-11-27_GPS.jpg,4000,6000,Vehiculo,4361,1548,4427,1672
2020-10-26_12-17-22_GPS.jpg,4000,6000,Vehiculo,2234,551,2286,659
2020-10-26_12-56-26_GPS.jpg,4000,6000,Camion,3043,42,3191,116
2020-10-26_12-20-22_GPS.jpg,4000,6000,Vehiculo,2452,3840,2510,3882
2020-10-19_14-03-03_GPS.jpg,4000,6000,Maquinaria,4014,785,4072,839
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,1773,1981,1809,2019
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,3253,1378,3278,1396
2020-10-19_13-59-11_GPS.jpg,4000,6000,Vehiculo,3762,350,3812,400
Photo_1080688832_DJI_192_jpg_6679284_0_202111314428_photo_original.jpg,3000,4000,Animal,1291,546,1316,595
2020-10-26_11-52-09_GPS.jpg,4000,6000,Maquinaria,915,3821,987,3889
2020-10-19_13-29-33_GPS.jpg,4000,6000,Pickup,4185,3636,4207,3664
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,PalletCaja,3077,2485,3120,2516
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,4814,135,4876,239
2020-10-19_13-57-02_GPS.jpg,4000,6000,Vehiculo,2944,3955,2990,3987
2020-10-19_13-30-20_GPS.jpg,4000,6000,Animal,3699,1822,3707,1840
2020-10-19_12-56-12_GPS.jpg,4000,6000,Camion,2868,181,2983,229
2020-10-26_12-16-15_GPS.jpg,4000,6000,Vehiculo,4150,362,4212,478
2020-08-19_13_32_12-4820368-DJI_0563.jpg,3000,4000,Escombro,2271,356,2395,569
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2452,411,2487,450
DJI_0309.JPG,3000,4000,PalletCaja,1561,2003,1600,2040
2020-10-19_13-49-42_GPS.jpg,4000,6000,Vehiculo,121,2643,191,2675
Photo_6554430_DJI_830_jpg_7848930_0_202111316360_photo_original.jpg,3000,4000,PalletCaja,3780,186,3824,224
2020-10-26_12-23-05_GPS.jpg,4000,6000,Vehiculo,2060,1277,2102,1333
org_9df22dc173573ef3_1610539194000.jpg,3078,5472,Poste,2546,2550,2643,2646
2020-10-26_12-10-38_GPS.jpg,4000,6000,Vehiculo,224,2613,324,2715
2020-10-19_12-58-00_GPS.jpg,4000,6000,Cilindro,3010,2130,3038,2153
2021-01-13_09_59_26-4935818-DJI_0003.jpg,3000,4000,Vehiculo,2138,2703,2201,2787
org_18f6761e810c84b0_1610540820000.jpg,3078,5472,Vehiculo,283,77,388,263
2020-10-26_12-58-11_GPS.jpg,4000,6000,Vehiculo,5017,1904,5059,1944
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2325,1605,2361,1639
2020-10-19_13-00-26_GPS.jpg,4000,6000,Vehiculo,4128,1515,4146,1533
Photo_1080623982_DJI_878_jpg_8021113_0_2021113105854_photo_original.jpg,3000,4000,Basural,534,1519,695,1626
Photo_6554413_DJI_813_jpg_6854718_0_20211131646_photo_original.jpg,3000,4000,Animal,1300,2820,1350,2860
2020-10-26_12-17-25_GPS.jpg,4000,6000,Vehiculo,2660,1781,2742,1841
2020-08-21_11_50_24-5004293-DJI_0760.jpg,3000,4000,Zanja,2112,180,2144,222
2020-10-26_11-17-08_GPS.jpg,4000,6000,Vehiculo,4256,1122,4288,1158
2020-10-19_12-54-52_GPS.jpg,4000,6000,Cilindro,5396,2763,5431,2798
DJI_0631.JPG,3000,4000,Pickup,227,1094,361,1176
Photo_1080623956_DJI_852_jpg_7765054_0_2021113105552_photo_original.jpg,3000,4000,Vehiculo,1401,1719,1545,1817
org_616051dfc35f605e_1598036334000.jpg,3000,4000,PalletCaja,2127,2402,2161,2437
2020-10-26_12-22-08_GPS.jpg,4000,6000,Vehiculo,4530,3129,4578,3187
Photo_6554398_DJI_798_jpg_5445568_0_202111316222_photo_original.jpg,3000,4000,PalletCaja,2437,1392,2469,1422
2021-01-13_09_35_38-5020197-DJI_0027.jpg,3000,4000,Vehiculo,2218,2401,2289,2517
2020-10-19_14-27-31_GPS.jpg,4000,6000,Vehiculo,2897,1788,2949,1814
2021-01-13_11_12_28-4675843-DJI_0879.jpg,3000,4000,Escombro,3291,710,3346,782
2020-10-19_14-02-05_GPS.jpg,4000,6000,Vehiculo,537,3233,585,3273
Photo_1080688678_DJI_38_jpg_7276911_0_202111312176_photo_original.jpg,3000,4000,Troncos,2412,2556,2534,2645
2020-10-26_12-45-44_GPS.jpg,4000,6000,Vehiculo,2606,840,2658,878
org_048bcd9b6a872efe_1610546316000.jpg,3078,5472,Troncos,2911,1279,2995,1369
2020-10-19_12-56-28_GPS.jpg,4000,6000,Vehiculo,1360,1421,1389,1448
2020-10-26_12-17-43_GPS.jpg,4000,6000,Vehiculo,1463,1888,1517,1964
2020-10-19_13-32-25_GPS.jpg,4000,6000,Poste,2881,3396,2901,3441
2020-08-21_11_35_18-5398340-DJI_0713.jpg,3000,4000,Escombro,3011,2576,3076,2649
org_49e5a31781bcfa73_1610537350000.jpg,3078,5472,Poste,1946,2108,2069,2209
2020-10-19_13-49-42_GPS.jpg,4000,6000,Vehiculo,195,804,268,834
2020-10-19_13-49-42_GPS.jpg,4000,6000,Vehiculo,30,2327,108,2366
2020-10-19_12-56-04_GPS.jpg,4000,6000,Pickup,5889,2733,5906,2770
2020-10-19_14-22-25_GPS.jpg,4000,6000,Vehiculo,643,3844,695,3894
2020-10-19_13-32-48_GPS.jpg,4000,6000,Pickup,233,1913,270,1948
Photo_6554268_DJI_668_jpg_7913659_0_2021113115124_photo_original.jpg,3000,4000,Piscina,1505,2284,1648,2677
2020-10-23_11_39_24-3945197-DJI_0139.jpg,2250,4000,PalletCaja,1410,101,1428,143
Photo_1080624097_DJI_993_jpg_7495646_0_2021113121158_photo_original.jpg,3000,4000,PalletCaja,2713,1325,2744,1353
2020-10-26_12-22-30_GPS.jpg,4000,6000,Camion,4038,2386,4126,2504
2020-10-19_14-19-46_GPS.jpg,4000,6000,Tractor,5445,856,5489,898
2020-08-21_11_49_32-5124062-DJI_0754.jpg,3000,4000,Escombro,759,1125,921,1257
2021-01-13_12_16_04-4893746-DJI_0728.jpg,3000,4000,Poste,1276,641,1352,765
Photo_1080688682_DJI_42_jpg_6884351_0_2021113121734_photo_original.jpg,3000,4000,Animal,2957,2935,3011,2973
org_23aad7bb4cfa95ae_1610539170000.jpg,3078,5472,Escombro,1324,2261,1672,2364
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2190,315,2227,352
2020-08-19_13_32_18-5049000-DJI_0564.jpg,3000,4000,Escombro,2696,80,2843,170
org_3b882cfa4e82c6a4_1610539184000.jpg,3078,5472,Vehiculo,3709,1146,3861,1236
2020-10-26_12-11-16_GPS.jpg,4000,6000,Vehiculo,805,3408,871,3502
2020-10-19_13-54-05_GPS.jpg,4000,6000,Vehiculo,4291,200,4355,280
Photo_6554348_DJI_748_jpg_6929247_0_202111314592_photo_original.jpg,3000,4000,Poste,2759,1162,2847,1273
2020-10-19_13-32-48_GPS.jpg,4000,6000,Poste,311,1312,349,1332
2020-10-26_11-16-08_GPS.jpg,4000,6000,Vehiculo,3454,3358,3486,3390
2020-10-19_13-27-15_GPS.jpg,4000,6000,Vehiculo,1109,1811,1143,1849
DJI_0308.JPG,3000,4000,Escombro,1540,1043,1602,1115
2020-10-19_13-49-42_GPS.jpg,4000,6000,Bus,339,2102,426,2270
Photo_6554223_DJI_623_jpg_7975013_0_202111311344_photo_original.jpg,3000,4000,PalletCaja,2833,2760,2875,2799
2020-10-19_12-56-12_GPS.jpg,4000,6000,Cilindro,5272,2072,5304,2103
2020-10-19_13-28-35_GPS.jpg,4000,6000,Camion,2524,1106,2562,1176
2020-10-26_12-13-27_GPS.jpg,4000,6000,Vehiculo,546,485,598,525
Photo_6554399_DJI_799_jpg_5565223_0_202111316228_photo_original.jpg,3000,4000,MConstrucción,1270,5,1377,67
2020-08-21_11_50_10-5225941-DJI_0759.jpg,3000,4000,MConstrucción,3108,1005,3185,1103
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,PalletCaja,1908,966,1941,998
2020-10-26_12-21-16_GPS.jpg,4000,6000,Vehiculo,4351,170,4397,224
2020-10-19_13-04-13_GPS.jpg,4000,6000,Pickup,1451,165,1478,201
2020-08-19_13_32_18-5049000-DJI_0564.jpg,3000,4000,Camion,742,1247,823,1420
2020-10-19_13-51-56_GPS.jpg,4000,6000,Vehiculo,5965,361,5998,447
2020-10-26_12-23-05_GPS.jpg,4000,6000,Vehiculo,4704,2347,4756,2391
2020-10-26_12-13-25_GPS.jpg,4000,6000,Maquinaria,4461,2435,4577,2597
2020-10-26_11-17-16_GPS.jpg,4000,6000,Camion,4618,3548,4744,3628
2020-10-19_12-55-58_GPS.jpg,4000,6000,Vehiculo,1705,3382,1716,3407
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,PalletCaja,3461,2436,3497,2469
Photo_6554126_DJI_526_jpg_8592130_0_20211139138_photo_original.jpg,3000,4000,Poste,1785,2074,1866,2150
Photo_6554280_DJI_680_jpg_5668080_0_2021113141546_photo_original.jpg,3000,4000,Poste,2358,160,2454,258
org_c0013c58c21dcf89_1610560918000.jpg,3078,5472,Escombro,4535,1726,4814,1948
Photo_1080623720_DJI_616_jpg_8008889_0_20211139642_photo_original.jpg,3000,4000,Zanja,383,1755,424,1805
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,PalletCaja,626,1446,673,1480
2020-10-26_12-17-43_GPS.jpg,4000,6000,Vehiculo,567,1390,631,1480
2020-10-26_12-17-43_GPS.jpg,4000,6000,Vehiculo,1115,1655,1197,1701
2020-10-26_12-32-15_GPS.jpg,4000,6000,Vehiculo,3968,1457,4040,1581
